Tournament,Stage,Match Type,Match Name,Team A,Team B,Team A Score,Team B Score,Match Result,tournament,ta_avg_rating,ta_avg_acs,ta_avg_kd,ta_avg_adr,ta_avg_fk,ta_avg_hs,ta_eco_$ (won),ta_eco_$$ (won),ta_eco_$$$ (won),ta_eco_Eco (won),ta_eco_Pistol Won,ta_total_2k,ta_total_3k,ta_total_4k,ta_total_5k,ta_total_clutches,ta_draft_ban,ta_draft_pick,tb_avg_rating,tb_avg_acs,tb_avg_kd,tb_avg_adr,tb_avg_fk,tb_avg_hs,tb_eco_$ (won),tb_eco_$$ (won),tb_eco_$$$ (won),tb_eco_Eco (won),tb_eco_Pistol Won,tb_total_2k,tb_total_3k,tb_total_4k,tb_total_5k,tb_total_clutches,tb_draft_ban,tb_draft_pick
Champions Tour 2023: Pacific Last Chance Qualifier,Main Event,Upper Round 1,Talon Esports vs DetonatioN FocusMe,Talon Esports,DetonatioN FocusMe,2,0,Talon Esports won,vct_2023,1.1173333333333333,214.86666666666667,3.8222222222222224,137.62222222222223,3.022222222222222,30.555555555555557,0.0,40.0,98.0,18.0,18.0,158.0,60.0,18.0,4.0,16.0,6.0,3.0,0.846304347826087,182.2608695652174,-3.739130434782609,118.47826086956522,2.4782608695652173,27.456521739130434,4.0,22.0,60.0,8.0,6.0,130.0,34.0,16.0,0.0,6.0,6.0,3.0
Champions Tour 2023: Pacific Last Chance Qualifier,Main Event,Upper Quarterfinals,Rex Regum Qeon vs Global Esports,Rex Regum Qeon,Global Esports,2,0,Rex Regum Qeon won,vct_2023,0.9636170212765958,198.59574468085106,-0.5106382978723404,127.40425531914893,2.595744680851064,26.595744680851062,4.0,38.0,70.0,16.0,12.0,170.0,58.0,8.0,2.0,16.0,6.0,3.0,1.0075555555555555,206.9777777777778,0.4888888888888889,135.55555555555554,3.111111111111111,24.2,4.0,42.0,76.0,12.0,12.0,150.0,58.0,12.0,4.0,18.0,6.0,3.0
Champions Tour 2023: Pacific Last Chance Qualifier,Main Event,Upper Quarterfinals,Gen.G vs Talon Esports,Gen.G,Talon Esports,2,1,Gen.G won,vct_2023,1.0357142857142858,202.9142857142857,1.6571428571428573,130.28571428571428,3.4285714285714284,24.114285714285714,0.0,44.0,72.0,14.0,10.0,162.0,56.0,6.0,0.0,14.0,4.0,2.0,0.8725,184.58333333333334,-1.6666666666666667,119.75,3.2222222222222223,28.694444444444443,2.0,18.0,74.0,12.0,10.0,144.0,38.0,12.0,2.0,6.0,4.0,2.0
Champions Tour 2023: Pacific Last Chance Qualifier,Main Event,Upper Semifinals,ZETA DIVISION vs Rex Regum Qeon,ZETA DIVISION,Rex Regum Qeon,2,1,ZETA DIVISION won,vct_2023,0.989090909090909,194.36363636363637,-0.36363636363636365,128.94545454545454,3.6,28.21818181818182,6.0,40.0,120.0,14.0,14.0,204.0,64.0,10.0,2.0,20.0,6.0,3.0,1.0557142857142856,200.60714285714286,0.25,130.82142857142858,3.0357142857142856,27.303571428571427,2.0,58.0,110.0,18.0,18.0,264.0,64.0,6.0,4.0,16.0,6.0,3.0
Champions Tour 2023: Pacific Last Chance Qualifier,Main Event,Upper Semifinals,Team Secret vs Gen.G,Team Secret,Gen.G,2,0,Team Secret won,vct_2023,1.080842105263158,204.45263157894738,1.4736842105263157,135.7157894736842,3.1789473684210527,25.294736842105262,8.0,70.0,210.0,36.0,30.0,416.0,120.0,20.0,4.0,46.0,9.0,6.0,0.9509278350515463,193.22680412371133,-1.443298969072165,125.22680412371135,3.11340206185567,25.45360824742268,14.0,82.0,156.0,28.0,26.0,358.0,110.0,22.0,4.0,30.0,9.0,6.0
Champions Tour 2023: Pacific Last Chance Qualifier,Main Event,Upper Final,ZETA DIVISION vs Team Secret,ZETA DIVISION,Team Secret,2,0,ZETA DIVISION won,vct_2023,1.0282666666666667,204.54666666666665,0.8,131.97333333333333,3.1733333333333333,25.533333333333335,6.0,56.0,152.0,26.0,24.0,312.0,96.0,16.0,0.0,14.0,10.0,6.0,1.0028000000000001,197.61333333333334,-0.8,131.94666666666666,2.986666666666667,24.506666666666668,8.0,44.0,150.0,20.0,20.0,298.0,72.0,12.0,2.0,18.0,8.0,6.0
Champions Tour 2023: Pacific Last Chance Qualifier,Main Event,Lower Round 1,Rex Regum Qeon vs Gen.G,Rex Regum Qeon,Gen.G,1,2,Gen.G won,vct_2023,1.0010666666666665,194.50666666666666,0.10666666666666667,123.13333333333334,2.72,29.14666666666667,6.0,64.0,122.0,26.0,24.0,256.0,96.0,22.0,2.0,18.0,8.0,4.0,0.9940789473684211,193.78947368421052,-0.15789473684210525,126.38157894736842,3.1842105263157894,28.026315789473685,4.0,58.0,146.0,20.0,20.0,264.0,70.0,30.0,0.0,18.0,8.0,4.0
Champions Tour 2023: Pacific Last Chance Qualifier,Main Event,Lower Final,Team Secret vs Gen.G,Team Secret,Gen.G,3,1,Team Secret won,vct_2023,1.080842105263158,204.45263157894738,1.4736842105263157,135.7157894736842,3.1789473684210527,25.294736842105262,8.0,70.0,210.0,36.0,30.0,416.0,120.0,20.0,4.0,46.0,9.0,6.0,0.9509278350515463,193.22680412371133,-1.443298969072165,125.22680412371135,3.11340206185567,25.45360824742268,14.0,82.0,156.0,28.0,26.0,358.0,110.0,22.0,4.0,30.0,9.0,6.0
Champions Tour 2023: Pacific Last Chance Qualifier,Main Event,Grand Final,ZETA DIVISION vs Team Secret,ZETA DIVISION,Team Secret,3,1,ZETA DIVISION won,vct_2023,1.0282666666666667,204.54666666666665,0.8,131.97333333333333,3.1733333333333333,25.533333333333335,6.0,56.0,152.0,26.0,24.0,312.0,96.0,16.0,0.0,14.0,10.0,6.0,1.0028000000000001,197.61333333333334,-0.8,131.94666666666666,2.986666666666667,24.506666666666668,8.0,44.0,150.0,20.0,20.0,298.0,72.0,12.0,2.0,18.0,8.0,6.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 1,Weibo Gaming vs Totoro Gaming,Weibo Gaming,Totoro Gaming,0,2,Totoro Gaming won,vct_2023,0.9380000000000001,199.06666666666666,-3.466666666666667,130.46666666666667,3.2,24.666666666666668,0.0,18.0,26.0,4.0,4.0,58.0,18.0,8.0,2.0,18.0,2.0,1.0,1.0893333333333333,226.0,3.466666666666667,144.86666666666667,3.7333333333333334,26.6,2.0,4.0,46.0,4.0,4.0,90.0,22.0,10.0,0.0,12.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 1,Number One Player vs Douyu Gaming,Number One Player,Douyu Gaming,0,2,Douyu Gaming won,vct_2023,0.8360000000000001,189.13333333333333,-2.6666666666666665,126.13333333333334,1.8666666666666667,23.533333333333335,0.0,10.0,18.0,4.0,4.0,50.0,22.0,2.0,0.0,4.0,,,1.182,218.06666666666666,2.6666666666666665,137.13333333333333,3.8666666666666667,24.333333333333332,2.0,8.0,38.0,6.0,4.0,74.0,12.0,6.0,0.0,10.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 1,Gank Gaming vs Royal Never Give Up,Gank Gaming,Royal Never Give Up,1,2,Royal Never Give Up won,vct_2023,0.9650000000000001,198.7,-1.9,131.25,3.4,23.55,4.0,20.0,30.0,6.0,6.0,78.0,22.0,2.0,2.0,4.0,2.0,1.0,1.076,205.85,1.7,137.9,3.2,23.75,2.0,16.0,48.0,6.0,6.0,84.0,26.0,8.0,0.0,14.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 1,Four Angry Men vs Night Wings Gaming,Four Angry Men,Night Wings Gaming,1,2,Night Wings Gaming won,vct_2023,0.9745000000000001,197.6,-0.3,128.05,3.8,24.55,2.0,16.0,52.0,8.0,8.0,102.0,32.0,4.0,0.0,6.0,,,1.0135,201.55,0.3,129.95,4.2,30.8,2.0,18.0,58.0,4.0,4.0,104.0,22.0,8.0,0.0,6.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 1,Invincible Gaming vs Nova Esports,Invincible Gaming,Nova Esports,0,2,Nova Esports won,vct_2023,0.8106666666666666,189.13333333333333,-3.466666666666667,121.26666666666667,2.0,25.333333333333332,2.0,10.0,4.0,2.0,2.0,48.0,6.0,2.0,0.0,2.0,,,1.1746666666666667,220.4,3.3333333333333335,139.0,2.6666666666666665,23.2,2.0,10.0,34.0,6.0,6.0,46.0,20.0,4.0,0.0,10.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 1,TYLOO vs Monarch Effect,TYLOO,Monarch Effect,2,1,TYLOO won,vct_2023,1.012,208.05,-0.3,137.9,4.1,30.05,2.0,14.0,50.0,8.0,8.0,120.0,28.0,2.0,0.0,8.0,2.0,1.0,1.0015,213.2,0.3,137.25,3.4,25.7,2.0,10.0,58.0,6.0,4.0,106.0,38.0,0.0,2.0,10.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 1,Shenzhen NTER vs Kingzone,Shenzhen NTER,Kingzone,2,0,Shenzhen NTER won,vct_2023,1.5086666666666666,246.0,9.6,160.93333333333334,3.2,24.733333333333334,0.0,10.0,34.0,8.0,6.0,58.0,14.0,2.0,0.0,0.0,,,0.5186666666666667,141.73333333333332,-9.6,97.13333333333334,0.8,26.8,0.0,6.0,0.0,2.0,2.0,28.0,2.0,2.0,0.0,2.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 1,Dragon Ranger Gaming vs Rare Atom,Dragon Ranger Gaming,Rare Atom,2,1,Dragon Ranger Gaming won,vct_2023,1.035,203.9,1.2,136.0,3.8,25.3,2.0,20.0,48.0,6.0,6.0,80.0,24.0,4.0,2.0,10.0,2.0,1.0,1.0055,195.4,-1.2,128.5,3.2,30.3,2.0,18.0,38.0,6.0,6.0,86.0,22.0,8.0,0.0,4.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 2,Totoro Gaming vs Shenzhen NTER,Totoro Gaming,Shenzhen NTER,2,0,Totoro Gaming won,vct_2023,1.1640000000000001,227.4,3.066666666666667,151.8,4.4,22.933333333333334,0.0,10.0,52.0,6.0,2.0,62.0,24.0,10.0,0.0,8.0,2.0,1.0,0.888,202.46666666666667,-3.066666666666667,129.26666666666668,3.2,29.2,4.0,2.0,34.0,6.0,6.0,72.0,18.0,0.0,6.0,2.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 2,Dragon Ranger Gaming vs Royal Never Give Up,Dragon Ranger Gaming,Royal Never Give Up,2,0,Dragon Ranger Gaming won,vct_2023,1.108,208.06666666666666,2.533333333333333,135.8,2.8,27.733333333333334,0.0,18.0,30.0,4.0,4.0,72.0,18.0,0.0,0.0,4.0,,,0.92,184.86666666666667,-2.533333333333333,122.33333333333333,3.2,23.466666666666665,0.0,8.0,26.0,4.0,4.0,52.0,12.0,2.0,2.0,4.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 2,Nova Esports vs TYLOO,Nova Esports,TYLOO,0,2,TYLOO won,vct_2023,0.8934285714285715,183.85714285714286,-2.742857142857143,122.17142857142858,2.1142857142857143,30.02857142857143,2.0,8.0,12.0,2.0,2.0,38.0,12.0,2.0,0.0,2.0,4.0,2.0,1.0877142857142856,208.4857142857143,2.5714285714285716,134.05714285714285,3.3714285714285714,27.82857142857143,2.0,12.0,32.0,6.0,6.0,54.0,20.0,6.0,2.0,4.0,4.0,2.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 2,Night Wings Gaming vs Douyu Gaming,Night Wings Gaming,Douyu Gaming,0,2,Douyu Gaming won,vct_2023,0.884,192.06666666666666,-3.2,125.26666666666667,2.6666666666666665,30.066666666666666,0.0,8.0,18.0,4.0,2.0,46.0,18.0,0.0,2.0,2.0,,,1.1486666666666667,215.2,3.2,140.53333333333333,2.8,20.4,0.0,6.0,40.0,6.0,6.0,46.0,20.0,8.0,0.0,10.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 2,Gank Gaming vs Invincible Gaming,Gank Gaming,Invincible Gaming,2,0,Gank Gaming won,vct_2023,1.2526666666666666,223.4,5.333333333333333,146.06666666666666,2.933333333333333,21.066666666666666,0.0,14.0,36.0,8.0,6.0,80.0,16.0,4.0,0.0,0.0,2.0,1.0,0.7626666666666666,175.86666666666667,-5.333333333333333,120.4,3.3333333333333335,26.666666666666668,0.0,6.0,28.0,2.0,2.0,38.0,18.0,2.0,2.0,6.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 2,Number One Player vs Kingzone,Number One Player,Kingzone,2,0,Number One Player won,vct_2023,1.1113333333333333,215.4,3.066666666666667,144.26666666666668,2.933333333333333,30.6,2.0,12.0,34.0,6.0,4.0,44.0,32.0,2.0,0.0,8.0,,,0.8986666666666667,192.26666666666668,-3.066666666666667,125.0,3.2,25.333333333333332,0.0,10.0,20.0,8.0,4.0,58.0,16.0,2.0,0.0,8.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 2,Weibo Gaming vs Four Angry Men,Weibo Gaming,Four Angry Men,2,1,Weibo Gaming won,vct_2023,1.174,213.45,5.1,135.3,3.6,24.25,2.0,10.0,52.0,10.0,8.0,78.0,28.0,10.0,0.0,2.0,,,0.8240000000000001,176.95,-5.1,116.65,2.5,28.0,2.0,6.0,34.0,6.0,4.0,54.0,18.0,2.0,4.0,4.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 2,Rare Atom vs Monarch Effect,Rare Atom,Monarch Effect,1,2,Monarch Effect won,vct_2023,0.9960000000000001,203.6,-1.0,132.55,3.4,27.15,0.0,16.0,42.0,8.0,6.0,78.0,38.0,8.0,0.0,2.0,2.0,1.0,1.0245000000000002,205.5,0.9,133.75,3.7,28.3,2.0,16.0,50.0,8.0,6.0,86.0,36.0,2.0,0.0,2.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 3,Weibo Gaming vs Shenzhen NTER,Weibo Gaming,Shenzhen NTER,2,0,Weibo Gaming won,vct_2023,1.05,212.73333333333332,2.8,139.46666666666667,3.6,26.933333333333334,2.0,10.0,34.0,6.0,6.0,70.0,14.0,6.0,0.0,8.0,2.0,1.0,0.9760000000000001,194.26666666666668,-2.8,127.66666666666667,2.6666666666666665,28.066666666666666,2.0,10.0,28.0,2.0,2.0,66.0,22.0,0.0,0.0,4.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 3,Royal Never Give Up vs Nova Esports,Royal Never Give Up,Nova Esports,2,1,Royal Never Give Up won,vct_2023,1.1055,201.0,2.1,132.85,3.4,24.95,2.0,14.0,52.0,6.0,6.0,84.0,18.0,8.0,0.0,2.0,,,0.9185000000000001,184.7,-2.2,117.95,3.1,21.9,0.0,10.0,40.0,6.0,6.0,66.0,20.0,6.0,0.0,6.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 3,Night Wings Gaming vs Gank Gaming,Night Wings Gaming,Gank Gaming,2,0,Night Wings Gaming won,vct_2023,0.926,188.46666666666667,-1.3333333333333333,120.53333333333333,2.8,30.133333333333333,4.0,8.0,38.0,4.0,4.0,66.0,12.0,12.0,0.0,6.0,2.0,1.0,1.062,198.26666666666668,1.3333333333333333,126.73333333333333,3.8666666666666667,23.666666666666668,0.0,18.0,24.0,4.0,4.0,56.0,18.0,2.0,0.0,6.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 3,Number One Player vs Monarch Effect,Number One Player,Monarch Effect,1,2,Monarch Effect won,vct_2023,0.9325000000000001,203.2,-2.7,135.0,4.4,23.8,4.0,18.0,48.0,6.0,6.0,84.0,28.0,6.0,0.0,18.0,,,1.1005,217.25,2.7,139.9,3.5,27.65,2.0,22.0,52.0,6.0,6.0,108.0,44.0,6.0,2.0,6.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 3,Totoro Gaming vs Douyu Gaming,Totoro Gaming,Douyu Gaming,2,0,Totoro Gaming won,vct_2023,1.2513333333333334,222.66666666666666,5.466666666666667,145.46666666666667,3.466666666666667,25.6,4.0,14.0,30.0,4.0,4.0,48.0,26.0,4.0,2.0,4.0,2.0,1.0,0.7953333333333333,169.8,-5.466666666666667,109.33333333333333,1.8666666666666667,23.933333333333334,4.0,6.0,14.0,4.0,4.0,32.0,24.0,2.0,0.0,2.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 3,Kingzone vs Four Angry Men,Kingzone,Four Angry Men,0,2,Four Angry Men won,vct_2023,0.7493333333333333,170.4,-6.533333333333333,113.33333333333333,2.0,27.133333333333333,4.0,2.0,10.0,0.0,0.0,18.0,14.0,0.0,0.0,2.0,,,1.2506666666666666,227.33333333333334,6.533333333333333,142.26666666666668,2.533333333333333,23.933333333333334,0.0,12.0,32.0,8.0,8.0,64.0,16.0,2.0,0.0,0.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 3,Invincible Gaming vs Rare Atom,Invincible Gaming,Rare Atom,2,0,Invincible Gaming won,vct_2023,1.2426666666666668,226.0,6.666666666666667,144.6,3.466666666666667,29.4,0.0,14.0,30.0,8.0,8.0,70.0,18.0,4.0,2.0,2.0,,,0.7553333333333333,171.93333333333334,-6.666666666666667,116.06666666666666,1.7333333333333334,30.066666666666666,2.0,4.0,20.0,0.0,0.0,36.0,12.0,4.0,0.0,4.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 3,Dragon Ranger Gaming vs TYLOO,Dragon Ranger Gaming,TYLOO,0,2,TYLOO won,vct_2023,0.8394285714285714,188.46153846153845,-3.169230769230769,121.94285714285714,2.8,26.057142857142857,0.0,10.0,14.0,8.0,8.0,48.0,8.0,2.0,0.0,10.0,8.0,4.0,1.1474285714285712,214.16923076923078,3.169230769230769,145.02857142857144,3.2,27.17142857142857,2.0,10.0,38.0,2.0,0.0,76.0,16.0,2.0,0.0,4.0,8.0,4.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 4,Weibo Gaming vs Night Wings Gaming,Weibo Gaming,Night Wings Gaming,2,0,Weibo Gaming won,vct_2023,1.286,230.2,5.866666666666666,148.2,3.6,25.4,4.0,4.0,38.0,6.0,4.0,68.0,22.0,0.0,0.0,6.0,2.0,1.0,0.7133333333333334,173.6,-5.866666666666666,115.4,1.7333333333333334,33.733333333333334,2.0,6.0,16.0,4.0,4.0,34.0,14.0,0.0,2.0,4.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 4,Four Angry Men vs Invincible Gaming,Four Angry Men,Invincible Gaming,2,1,Four Angry Men won,vct_2023,1.2335,224.7,5.7,142.25,3.5,28.75,0.0,16.0,46.0,8.0,8.0,86.0,18.0,4.0,4.0,4.0,,,0.7344999999999999,167.6,-5.7,113.05,2.0,25.6,4.0,8.0,24.0,4.0,4.0,52.0,14.0,2.0,0.0,6.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 4,Douyu Gaming vs Royal Never Give Up,Douyu Gaming,Royal Never Give Up,0,2,Royal Never Give Up won,vct_2023,1.002,196.86666666666667,-0.5333333333333333,124.46666666666667,3.3333333333333335,27.733333333333334,0.0,6.0,36.0,4.0,4.0,66.0,18.0,0.0,0.0,2.0,2.0,1.0,1.016,198.2,0.5333333333333333,126.86666666666666,3.3333333333333335,22.733333333333334,0.0,10.0,40.0,4.0,4.0,58.0,16.0,2.0,4.0,4.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 4,Nova Esports vs Gank Gaming,Nova Esports,Gank Gaming,1,2,Gank Gaming won,vct_2023,1.0375,208.6,0.3,142.5,2.7,23.4,2.0,16.0,42.0,6.0,4.0,74.0,20.0,4.0,4.0,14.0,,,0.9695,202.4,-0.3,130.8,3.4,22.0,0.0,24.0,24.0,8.0,8.0,92.0,14.0,2.0,0.0,10.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 4,Dragon Ranger Gaming vs Monarch Effect,Dragon Ranger Gaming,Monarch Effect,1,2,Monarch Effect won,vct_2023,0.9400000000000001,197.9,-2.5,128.95,3.2,19.65,2.0,18.0,38.0,2.0,2.0,58.0,18.0,16.0,0.0,10.0,2.0,1.0,1.0699999999999998,209.05,2.5,130.1,3.1,24.4,2.0,18.0,36.0,10.0,10.0,100.0,22.0,2.0,0.0,8.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 4,Shenzhen NTER vs Number One Player,Shenzhen NTER,Number One Player,2,0,Shenzhen NTER won,vct_2023,1.0626666666666666,164.13333333333333,5.066666666666666,111.13333333333334,2.533333333333333,28.266666666666666,2.0,10.0,22.0,18.0,2.0,40.0,12.0,2.0,2.0,4.0,,,0.8173333333333334,139.6,-5.066666666666666,88.53333333333333,1.6,26.2,2.0,12.0,8.0,12.0,6.0,36.0,4.0,2.0,0.0,6.0,,
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 5,Night Wings Gaming vs Shenzhen NTER,Night Wings Gaming,Shenzhen NTER,1,2,Shenzhen NTER won,vct_2023,0.99,201.0,-1.9,128.85,3.8,27.9,4.0,20.0,36.0,8.0,8.0,90.0,24.0,2.0,0.0,12.0,2.0,1.0,1.046,214.15,1.9,139.4,3.3,29.25,4.0,10.0,56.0,4.0,4.0,100.0,44.0,6.0,0.0,10.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 5,Gank Gaming vs Four Angry Men,Gank Gaming,Four Angry Men,1,2,Four Angry Men won,vct_2023,0.917,198.25,-0.9,133.0,3.1,22.65,2.0,18.0,36.0,4.0,4.0,90.0,26.0,8.0,0.0,8.0,2.0,1.0,1.0895,203.05,0.9,132.0,4.1,24.15,2.0,16.0,58.0,8.0,8.0,64.0,44.0,6.0,0.0,12.0,3.0,1.0
Champions Tour 2023: Champions China Qualifier,Preliminary Stage,Round 5,Dragon Ranger Gaming vs Douyu Gaming,Dragon Ranger Gaming,Douyu Gaming,2,0,Dragon Ranger Gaming won,vct_2023,1.1700000000000002,219.93333333333334,3.2,144.26666666666668,2.933333333333333,26.4,2.0,12.0,34.0,4.0,4.0,70.0,16.0,0.0,0.0,12.0,2.0,1.0,0.8533333333333334,186.46666666666667,-3.2,122.2,2.6666666666666665,30.066666666666666,0.0,8.0,20.0,4.0,4.0,44.0,16.0,2.0,2.0,6.0,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Knockout Round,Trace Esports vs Four Angry Men,Trace Esports,Four Angry Men,2,0,Trace Esports won,vct_2023,,229.06666666666666,5.066666666666666,,,,,,,,,,,,,,2.0,1.0,,195.13333333333333,-5.066666666666666,,,,,,,,,,,,,,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Knockout Round,Monarch Effect vs Royal Never Give Up,Monarch Effect,Royal Never Give Up,2,1,Monarch Effect won,vct_2023,,224.55,3.1,,,,,,,,,,,,,,2.0,1.0,,189.55,-3.9,,,,,,,,,,,,,,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Knockout Round,TYLOO vs Shenzhen NTER,TYLOO,Shenzhen NTER,2,0,TYLOO won,vct_2023,,228.66666666666666,6.533333333333333,,4.5,,,,,,,,,,,,3.0,1.0,,181.06666666666666,-6.666666666666667,,2.5,,,,,,,,,,,,1.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Knockout Round,Weibo Gaming vs Dragon Ranger Gaming,Weibo Gaming,Dragon Ranger Gaming,2,1,Weibo Gaming won,vct_2023,,212.55,3.2,,4.333333333333333,,,,,,,,,,,,2.0,1.0,,191.7,-3.0,,6.0,,,,,,,,,,,,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Upper Quarterfinals,Attacking Soul Esports vs Trace Esports,Attacking Soul Esports,Trace Esports,1,2,Trace Esports won,vct_2023,,207.65,0.1,,,,,,,,,,,,,,2.0,1.0,,203.1,-0.1,,,,,,,,,,,,,,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Upper Quarterfinals,Bilibili Gaming vs Monarch Effect,Bilibili Gaming,Monarch Effect,2,0,Bilibili Gaming won,vct_2023,,220.06666666666666,4.0,,,,,,,,,,,,,,2.0,1.0,,182.26666666666668,-4.0,,,,,,,,,,,,,,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Upper Quarterfinals,FunPlus Phoenix vs TYLOO,FunPlus Phoenix,TYLOO,0,2,TYLOO won,vct_2023,,196.0,-2.8,,,,,,,,,,,,,,2.0,1.0,,207.06666666666666,2.8,,,,,,,,,,,,,,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Upper Quarterfinals,EDward Gaming vs Weibo Gaming,EDward Gaming,Weibo Gaming,2,0,EDward Gaming won,vct_2023,,219.86666666666667,3.8666666666666667,,,,,,,,,,,,,,2.0,1.0,,189.66666666666666,-3.8666666666666667,,,,,,,,,,,,,,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Lower Round 1,Attacking Soul Esports vs Monarch Effect,Attacking Soul Esports,Monarch Effect,2,0,Attacking Soul Esports won,vct_2023,,236.8,6.533333333333333,,,,,,,,,,,,,,2.0,1.0,,179.0,-6.533333333333333,,,,,,,,,,,,,,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Lower Round 1,FunPlus Phoenix vs Weibo Gaming,FunPlus Phoenix,Weibo Gaming,2,0,FunPlus Phoenix won,vct_2023,,214.86666666666667,3.2,,,,,,,,,,,,,,2.0,1.0,,190.2,-3.2,,,,,,,,,,,,,,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Upper Semifinals,Trace Esports vs Bilibili Gaming,Trace Esports,Bilibili Gaming,0,3,Bilibili Gaming won,vct_2023,,183.3,-1.55,,,,,,,,,,,,,,3.0,3.0,,197.725,1.55,,,,,,,,,,,,,,3.0,3.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Upper Semifinals,TYLOO vs EDward Gaming,TYLOO,EDward Gaming,0,3,EDward Gaming won,vct_2023,0.8556666666666667,177.5375,-5.15,126.86666666666666,2.6666666666666665,28.233333333333334,,,,,,,,,,,9.0,6.0,1.0993333333333333,218.775,5.15,142.53333333333333,3.0,27.833333333333332,,,,,,,,,,,9.0,6.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Lower Round 2,Trace Esports vs FunPlus Phoenix,Trace Esports,FunPlus Phoenix,1,2,FunPlus Phoenix won,vct_2023,,193.11428571428573,-1.1142857142857143,122.0,3.533333333333333,23.5,,,,,,,,,,,5.0,4.0,,202.38571428571427,1.0857142857142856,133.16666666666666,3.7333333333333334,34.666666666666664,,,,,,,,,,,5.0,4.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Lower Round 2,TYLOO vs Attacking Soul Esports,TYLOO,Attacking Soul Esports,2,1,TYLOO won,vct_2023,,191.55,-0.7,,,,,,,,,,,,,,2.0,1.0,,210.5,0.7,,,,,,,,,,,,,,2.0,1.0
Champions Tour 2023: Champions China Qualifier,Playoffs,Upper Final,Bilibili Gaming vs EDward Gaming,Bilibili Gaming,EDward Gaming,0,3,EDward Gaming won,vct_2023,1.0475,196.22,-1.4,135.18333333333334,3.533333333333333,23.883333333333333,0.0,22.0,30.0,6.0,6.0,88.0,16.0,8.0,0.0,10.0,7.0,8.0,0.9356666666666666,203.61,1.38,127.01666666666667,3.3,27.85,2.0,20.0,50.0,6.0,6.0,120.0,8.0,8.0,0.0,6.0,7.0,8.0
